cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	gene	inCoding
1669	chrII	670594	670837	+	670616	369.114286	127.26063	670607	670680	74	YBR225W	YBR224W
1681	chrII	674950	675047	+	674994	23.386332	7.795444	674978	674997	20	YBR228W	NA
1682	chrII	675293	675382	+	675313	148.308328	30.207347	675313	675379	67	YBR228W	YBR228W
1686	chrII	679430	679506	+	679466	3.507948	0.779544	679430	679506	77	YBR230W-A	NA
1687	chrII	679554	679598	+	679583	2.338633	0.974431	679572	679594	23	YBR230W-A	NA
1688	chrII	680271	680541	+	680302	1323.081798	208.333252	680298	680371	74	YBR230W-A	NA
1690	chrII	683241	683515	+	683383	96.663502	11.108508	683298	683436	139	YBR233W	NA
1697	chrII	684442	684515	+	684493	2.923291	0.974431	684455	684510	56	YBR233W-A	YBR233W
1699	chrII	684864	684994	+	684947	524.43852	111.279969	684930	684958	29	YBR233W-A	NA
1701	chrII	686794	686858	+	686820	484.486867	172.86398	686816	686849	34	YBR235W	NA
1714	chrII	691887	691949	+	691925	392.695511	152.595825	691910	691940	31	YBR237W	NA
1736	chrII	703624	703696	+	703691	1.94886	0.584658	703624	703691	68	YBR242W	NA
1737	chrII	703848	703994	+	703952	13.057367	3.313064	703880	703975	96	YBR242W	NA
1738	chrII	704026	704085	+	704061	15.590888	2.923292	704033	704085	53	YBR242W	NA
1739	chrII	704448	704578	+	704511	436.739768	111.474855	704483	704555	73	YBR242W	NA
1742	chrII	706934	707002	+	706972	2.338633	0.974431	706942	707002	61	YBR244W	NA
1743	chrII	707178	707185	+	707178	1.169316	0.584658	707178	707185	8	YBR244W	NA
1745	chrII	707248	707507	+	707492	1310.414203	443.755674	707451	707492	42	YBR244W	NA
1749	chrII	711492	711593	+	711556	218.27244	90.037383	711548	711581	34	YBR246W	NA
1759	chrII	718332	718485	+	718415	11.888047	1.169317	718349	718472	124	YBR250W	NA
1760	chrII	718636	718638	+	718636	1.364203	0.974431	718636	718638	3	YBR250W	NA
1761	chrII	718952	719000	+	718960	4.092608	1.948861	718959	719000	42	YBR250W	NA
1766	chrII	721273	721358	+	721346	496.959579	125.701541	721322	721354	33	YBR251W	NA
1769	chrII	722530	722593	+	722593	1586.567823	590.699801	722580	722593	14	YBR252W	NA
1771	chrII	723016	723276	+	723209	1095.259935	442.586357	723209	723238	30	YBR253W	NA
1785	chrII	728338	728444	+	728362	14.811342	3.118178	728353	728416	64	YBR257W	NA
1786	chrII	728790	728902	+	728854	234.447988	48.916414	728831	728858	28	YBR257W	NA
1789	chrII	730282	730358	+	730338	139.148683	40.146539	730323	730345	23	YBR259W	NA
1798	chrII	735959	736260	+	736224	1825.498188	923.95505	736186	736240	55	YBR263W	NA
1805	chrII	738449	738604	+	738546	251.013308	80.098191	738531	738562	32	YBR265W	NA
1810	chrII	739323	739422	+	739417	6.041467	1.559089	739339	739417	79	YBR267W	YBR265W
1811	chrII	739782	740094	+	739829	259.393403	51.839705	739813	740044	232	YBR267W	NA
1815	chrII	740805	740906	+	740904	3.897721	0.974431	740844	740904	61	YBR268W	YBR267W
1816	chrII	741225	741316	+	741269	292.913823	76.005583	741269	741295	27	YBR268W	NA
1821	chrII	743996	744058	+	743996	1.169316	0.584658	743996	744058	63	YBR271W	NA
1822	chrII	744561	744639	+	744594	5.261924	1.364203	744561	744616	56	YBR271W	NA
1823	chrII	744777	744837	+	744826	93.545332	61.973783	744817	744835	19	YBR271W	NA
1831	chrII	749179	749205	+	749179	2.728405	1.559089	749179	749186	8	YBR274W	NA
1832	chrII	749519	749584	+	749544	78.92887	27.673828	749532	749568	37	YBR274W	NA
1838	chrII	760217	760745	+	760269	482.927765	169.745802	760252	760354	103	YBR278W	NA
1839	chrII	761147	761256	+	761229	1205.175704	379.833029	761212	761232	21	YBR279W	NA
1847	chrII	767380	767451	+	767392	2.338632	0.584658	767392	767451	60	YBR282W	NA
1848	chrII	767813	767895	+	767886	6.43124	1.753975	767839	767889	51	YBR282W	NA
1849	chrII	768158	768226	+	768195	692.820119	215.738924	768193	768214	22	YBR282W	NA
1854	chrII	770430	770441	+	770441	1.364203	0.974431	770430	770441	12	YBR284W	NA
1855	chrII	770736	770778	+	770736	1.169316	0.584658	770736	770778	43	YBR284W	NA
1856	chrII	770832	770979	+	770869	56.516969	18.319294	770864	770935	72	YBR284W	NA
1857	chrII	771093	771136	+	771094	2.143746	0.779544	771094	771127	34	YBR284W	NA
1867	chrII	773817	774154	+	773837	181.633843	33.325525	773830	774054	225	YBR285W	NA
1869	chrII	774610	774696	+	774687	676.839457	228.016749	774661	774693	33	YBR286W	NA
1874	chrII	776468	776548	+	776538	4015.043649	1955.097461	776503	776546	44	YBR287W	NA
1880	chrII	779611	779681	+	779630	157.857748	52.814136	779630	779656	27	YBR289W	NA
1892	chrII	782164	782192	+	782166	8.574988	6.821014	782166	782169	4	YBR290W	YBR289W
1893	chrII	782541	782601	+	782584	1699.211993	626.753731	782558	782584	27	YBR290W	NA
1904	chrII	785895	786024	+	786009	64.702186	27.478942	785938	786009	72	YBR293W	NA
1905	chrII	786251	786303	+	786299	1.948861	0.974431	786273	786303	31	YBR293W	NA
1907	chrII	786592	786653	+	786602	4.287493	1.169317	786602	786630	29	YBR293W	NA
1908	chrII	786760	786869	+	786841	3.702835	0.974431	786772	786841	70	YBR293W	NA
1914	chrII	788902	788935	+	788909	2.923291	0.974431	788902	788912	11	YBR294W	NA
1915	chrII	789102	789170	+	789138	22.217015	6.236356	789119	789145	27	YBR294W	NA
1921	chrII	791899	791927	+	791906	2.143747	0.974431	791899	791906	8	YBR295W	NA
1922	chrII	792012	792072	+	792012	1.559088	0.584658	792012	792072	61	YBR295W	NA
1923	chrII	792133	792218	+	792133	2.533518	0.389772	792133	792218	86	YBR295W	NA
1925	chrII	792311	792496	+	792437	46.382893	10.718736	792363	792480	118	YBR295W	NA
1926	chrII	792714	792905	+	792833	282.77974	48.331755	792787	792842	56	YBR295W	NA
1942	chrII	799606	799633	+	799607	2.143746	0.779544	799607	799623	17	YBR297W	NA
1943	chrII	799663	799728	+	799708	5.651695	1.559089	799664	799717	54	YBR297W	NA
1944	chrII	799808	799918	+	799848	22.022127	6.041469	799834	799868	35	YBR297W	NA
1946	chrII	800347	800352	+	800352	1.169316	0.779544	800347	800352	6	YBR297W	NA
1947	chrII	800448	800817	+	800491	279.856445	39.756767	800464	800580	117	YBR297W	NA
1952	chrII	805090	805172	+	805141	5.261923	1.948861	805093	805141	49	YBR299W	NA
1953	chrII	805315	805334	+	805323	6.626127	2.338633	805319	805334	16	YBR299W	NA
1963	chrI	9020	9086	-	9048	9.939191	2.338633	9038	9074	37	YAL067C	NA
1964	chrI	9179	9242	-	9183	2.728405	1.559089	9183	9236	54	YAL067C	NA
1965	chrI	9394	9467	-	9427	1.94886	0.389772	9419	9454	36	YAL067C	NA
1975	chrI	23036	23044	-	23043	1.169316	0.584658	23036	23044	9	YAL063C-A	NA
1976	chrI	23178	23285	-	23233	12.472708	2.728406	23189	23267	79	YAL063C-A	NA
1977	chrI	23604	23647	-	23633	5.651697	1.169317	23614	23645	32	YAL063C-A	NA
1982	chrI	28438	28479	-	28471	3.507949	2.143747	28445	28471	27	YAL063C	NA
2005	chrI	37187	37286	-	37252	5.651695	1.948861	37218	37278	61	YAL059C-A	NA
2015	chrI	45034	45101	-	45063	120.829388	38.197678	45059	45073	15	YAL054C	NA
2016	chrI	45199	45241	-	45210	1.559089	0.974431	45199	45241	43	YAL054C	NA
2017	chrI	45468	45484	-	45484	2.143747	0.974431	45471	45484	14	YAL054C	NA
2018	chrI	45623	45718	-	45672	81.462392	22.02213	45663	45708	46	YAL054C	NA
2025	chrI	52616	52708	-	52651	826.901762	178.710563	52617	52669	53	YAL049C	NA
2034	chrI	54658	54822	-	54790	68.210135	19.293725	54746	54799	54	YAL048C	NA
2040	chrI	56844	56900	-	56886	129.989035	54.373225	56861	56886	26	YAL047C	NA
2045	chrI	58463	58524	-	58476	2190.714766	732.187117	58466	58476	11	YAL044C	NA
2054	chrI	60986	61130	-	61058	27.673824	4.872153	61053	61093	41	YAL043C	NA
2056	chrI	62500	62574	-	62529	20.85281	7.405672	62512	62543	32	YAL042C-A	NA
2066	chrI	67833	67900	-	67844	771.943882	303.242788	67841	67850	10	YAL040C	NA
2067	chrI	68033	68091	-	68088	5.45681	2.338633	68038	68088	51	YAL040C	NA
2068	chrI	68183	68340	-	68206	22.022126	10.328964	68206	68285	80	YAL040C	NA
2075	chrI	69548	69662	-	69567	1482.888412	266.993971	69562	69605	44	YAL039C	NA
2077	chrI	69967	70173	-	70141	26.699393	4.482381	69998	70166	169	YAL039C	NA
2079	chrI	70506	70545	-	70506	1.559088	0.389772	70506	70545	40	YAL039C	NA
2085	chrI	74484	74570	-	74484	1.559088	0.194886	74484	74570	87	YAL037C-A	NA
2092	chrI	76178	76229	-	76184	599.859444	279.07691	76184	76208	25	YAL036C	NA
2099	chrI	81947	82042	-	81982	190.403729	42.290286	81971	81999	29	YAL034C	NA
2100	chrI	82262	82295	-	82262	2.728404	0.389772	82262	82295	34	YAL034C	NA
2101	chrI	82431	82448	-	82443	1.94886	0.779544	82431	82448	18	YAL034C	NA
2102	chrI	82497	82618	-	82562	40.536307	7.0159	82553	82596	44	YAL034C	NA
2108	chrI	84465	84555	-	84494	116.152119	36.05393	84482	84507	26	YAL032C	NA
2118	chrI	87060	87118	-	87078	472.403927	325.264918	87060	87078	19	YAL031C	NA
2137	chrI	92144	92411	-	92403	163.899212	21.242586	92164	92403	240	YAL029C	NA
2138	chrI	92450	92584	-	92522	1192.508105	296.421774	92473	92547	75	YAL029C	NA
2143	chrI	96016	96142	-	96113	8.185214	2.143747	96047	96117	71	YAL026C-A	YAL043C
2144	chrI	96172	96302	-	96294	11.108506	6.626128	96199	96294	96	YAL026C-A	YAL043C
2163	chrI	99764	99827	-	99783	901.73803	703.733745	99778	99784	7	YAL026C	NA
2165	chrI	101161	101248	-	101168	795.135328	449.602257	101165	101174	10	YAL025C	NA
2184	chrI	105931	106009	-	105966	130.963464	35.469272	105956	105985	30	YAL024C	NA
2195	chrI	108586	108718	-	108623	236.201959	36.443703	108614	108668	55	YAL023C	NA
2202	chrI	110380	110493	-	110446	142.071969	37.418133	110436	110471	36	YAL022C	NA
2214	chrI	113389	113450	-	113403	273.035441	88.67318	113400	113420	21	YAL021C	NA
2218	chrI	114264	114714	-	114619	211.061649	38.58745	114551	114630	80	YAL020C	NA
2221	chrI	120093	120147	-	120107	1.559088	0.389772	120093	120147	55	YAL018C	NA
2223	chrI	125064	125108	-	125108	2.338633	0.974431	125067	125108	42	YAL016C-A	NA
2233	chrI	128259	128489	-	128489	7.795442	1.364203	128326	128489	164	YAL015C	YAL063C-A
2235	chrI	129032	129143	-	129050	510.406718	121.024275	129046	129076	31	YAL014C	NA
2245	chrI	135635	135730	-	135699	300.319492	52.229478	135682	135715	34	YAL010C	NA
2254	chrI	138394	138482	-	138417	2283.285664	583.878787	138414	138436	23	YAL007C	NA
2256	chrI	138921	139061	-	139032	36.053925	7.0159	138960	139046	87	YAL007C	NA
2263	chrI	141488	141719	-	141493	44612.938642	24307.365019	141489	141497	9	YAL005C	NA
2265	chrI	141901	141995	-	141995	5.651696	1.364203	141914	141995	82	YAL005C	NA
2266	chrI	142031	142135	-	142100	5.45681	1.753975	142067	142108	42	YAL005C	NA
2283	chrI	151158	151241	-	151203	656.376418	242.243435	151179	151204	26	YAL001C	NA
2285	chrI	151987	152095	-	152051	11.303392	2.143747	151999	152068	70	YAL001C	NA
2287	chrI	154731	154811	-	154740	2159.727874	972.481691	154740	154754	15	YAR002C-A	NA
2295	chrI	158637	158712	-	158663	167.796939	31.766436	158661	158698	38	YAR007C	NA
2310	chrI	168753	169062	-	169021	1355.238003	539.249868	168950	169027	78	YAR014C	NA
2311	chrI	169119	169174	-	169165	4.092606	0.779544	169122	169167	46	YAR014C	NA
2315	chrI	171638	171772	-	171744	52.034587	8.964761	171693	171758	66	YAR018C	NA
2316	chrI	171893	171942	-	171934	6.431239	2.143747	171906	171940	35	YAR018C	NA
2325	chrI	175120	175197	-	175135	38.977219	5.651697	175133	175187	55	YAR019C	YAR019C
2327	chrI	177174	177241	-	177230	2.92329	0.584658	177181	177230	50	YAR020C	NA
2331	chrI	179821	180224	-	180051	59.050485	8.185217	179919	180108	190	YAR023C	NA
2332	chrI	180255	180318	-	180270	2.533518	0.779544	180268	180299	32	YAR023C	NA
2333	chrI	180587	180669	-	180658	5.846582	1.364203	180610	180658	49	YAR023C	NA
2345	chrI	187160	187303	-	187257	9.159644	1.559089	187186	187275	90	YAR030C	NA
2360	chrI	202513	202526	-	202526	1.364203	1.169317	202513	202526	14	YAR047C	NA
2385	chrII	10525	10613	-	10551	897.450535	486.630618	10545	10558	14	YBL107C	YBL010C
2395	chrII	13864	13992	-	13931	11.303391	3.50795	13906	13968	63	YBL106C	NA
2411	chrII	17938	17989	-	17965	611.162842	269.917263	17956	17965	10	YBL105C	NA
2421	chrII	21215	21323	-	21313	79.903304	23.970992	21231	21318	88	YBL104C	NA
2422	chrII	22058	22086	-	22075	1.753974	0.389772	22058	22086	29	YBL104C	NA
2431	chrII	23454	23680	-	23564	23.581213	5.651697	23490	23632	143	YBL103C	NA
2432	chrII	23754	23876	-	23781	379.833028	88.67318	23774	23802	29	YBL103C	NA
2454	chrII	44077	44222	-	44116	5.261922	0.779544	44077	44203	127	YBL094C	NA
2455	chrII	44294	44866	-	44465	205.215051	10.913622	44441	44808	368	YBL094C	YBL029C-A
2456	chrII	44942	45111	-	44968	2244.308444	720.688837	44965	45002	38	YBL093C	NA
2457	chrII	45433	45481	-	45481	2.533519	1.169317	45438	45481	44	YBL093C	NA
2460	chrII	47181	47228	-	47193	1056.087832	572.575393	47185	47198	14	YBL091C-A	NA
2461	chrII	47563	47686	-	47667	26.699395	6.236356	47567	47685	119	YBL091C-A	YBL033C
2468	chrII	48638	48721	-	48650	788.5092	493.256746	48650	48665	16	YBL091C	NA
2469	chrII	48914	49072	-	49038	7.210784	1.948861	48938	49038	101	YBL091C	NA
2470	chrII	49396	49467	-	49396	5.651696	1.364203	49396	49451	56	YBL091C	NA
2495	chrII	59529	59749	-	59548	250.038874	46.57778	59548	59593	46	YBL088C	NA
2499	chrII	60743	60897	-	60777	2976.690447	975.015211	60759	60822	64	YBL087C	NA
2504	chrII	62549	62730	-	62717	228.601399	49.695958	62581	62717	137	YBL086C	NA
2514	chrII	69481	69594	-	69566	63.143097	16.175547	69522	69571	50	YBL084C	NA
2516	chrII	70180	70245	-	70239	5.067038	2.923292	70223	70240	18	YBL083C	YBL040C
2517	chrII	70455	70479	-	70455	1.364202	0.389772	70455	70479	25	YBL083C	YBL040C
2518	chrII	70563	70580	-	70563	2.728406	1.364203	70563	70578	16	YBL083C	YBL040C
2519	chrII	71130	71202	-	71159	105.043611	29.622689	71149	71173	25	YBL082C	NA
2520	chrII	71394	71437	-	71397	1.169316	0.389772	71394	71437	44	YBL082C	NA
2529	chrII	74711	74799	-	74711	127.6504	77.759558	74711	74764	54	YBL080C	NA
2534	chrII	80729	80827	-	80775	2065.597881	479.419832	80754	80778	25	YBL078C	NA
2543	chrII	84269	84362	-	84290	4163.74175	2271.202732	84274	84297	24	YBL076C	NA
2544	chrII	84677	84729	-	84716	1.169316	0.584658	84677	84729	53	YBL076C	YBL051C
2551	chrII	86456	86488	-	86477	34.884613	12.667597	86468	86477	10	YBL075C	NA
2552	chrII	86580	86706	-	86669	6.236353	2.143747	86587	86679	93	YBL075C	NA
2556	chrII	87738	88069	-	87800	177.931011	51.449933	87760	87903	144	YBL074C	NA
2558	chrII	88196	88316	-	88293	7.210783	1.559089	88225	88305	81	YBL074C	NA
2560	chrII	89450	89561	-	89464	15985.533212	7107.886222	89450	89464	15	YBL072C	YBL057C
2561	chrII	89665	89711	-	89671	4.677266	1.364203	89671	89711	41	YBL071C-B	NA
2572	chrII	95728	95890	-	95890	26.89428	4.482381	95783	95890	108	YBL067C	NA
2573	chrII	95953	96051	-	95953	77.56467	71.13343	95953	95953	1	YBL067C	NA
2575	chrII	96088	96220	-	96163	699.836016	93.935105	96112	96174	63	YBL067C	NA
2586	chrII	100099	100191	-	100156	154.349796	33.715297	100140	100182	43	YBL066C	NA
2589	chrII	101168	101267	-	101188	2055.65869	1416.822023	101168	101214	47	YBL064C	NA
2590	chrII	101633	101698	-	101654	2.728405	1.169317	101651	101676	26	YBL064C	NA
2598	chrII	107415	107557	-	107453	757.327422	453.889751	107445	107510	66	YBL061C	NA
2600	chrII	107678	107714	-	107714	1.169316	0.389772	107678	107714	37	YBL061C	NA
2602	chrII	110518	110762	-	110571	1298.331262	445.119876	110551	110571	21	YBL059C-A	NA
2604	chrII	111130	111228	-	111177	26.699396	4.092608	111148	111219	72	YBL059C-A	NA
2606	chrII	113120	113497	-	113439	803.905197	168.186713	113273	113452	180	YBL057C	NA
2612	chrII	117098	117268	-	117198	38.587443	7.0159	117142	117242	101	YBL055C	NA
2627	chrII	121939	121941	-	121941	4.872152	3.702836	121939	121941	3	YBL052C	NA
2628	chrII	122042	122182	-	122042	476.106765	71.912975	122042	122141	100	YBL052C	NA
2631	chrII	122659	122947	-	122677	24.75053	3.313064	122677	122905	229	YBL052C	NA
2640	chrII	124779	124855	-	124822	776.231376	215.93381	124805	124844	40	YBL051C	NA
2657	chrII	132136	132254	-	132206	692.430347	142.071975	132179	132209	31	YBL047C	NA
2658	chrII	132385	132440	-	132431	2.923291	1.559089	132389	132434	46	YBL047C	NA
2666	chrII	135394	135601	-	135594	36.248809	4.872153	135414	135594	181	YBL045C	NA
2667	chrII	135637	135817	-	135702	1751.051693	717.180887	135655	135720	66	YBL045C	NA
2668	chrII	135989	135990	-	135990	1.169317	0.974431	135989	135990	2	YBL045C	NA
2676	chrII	140301	140415	-	140316	1459.891849	960.398753	140316	140336	21	YBL042C	NA
2679	chrII	142873	143163	-	142911	3127.142524	1020.228788	142892	142912	21	YBL040C	NA
2688	chrII	145758	145873	-	145782	1408.441917	639.616215	145770	145807	38	YBL039C	NA
2694	chrII	151225	151279	-	151236	717.570656	397.762552	151228	151269	42	YBL036C	NA
2701	chrII	153653	153745	-	153703	70.743657	24.750536	153688	153703	16	YBL035C	NA
2717	chrII	158438	158503	-	158451	276.348502	138.564025	158448	158459	12	YBL034C	NA
2718	chrII	158820	159141	-	158835	21.632355	1.364203	158835	159089	255	YBL034C	YBL091C
2721	chrII	159696	159794	-	159721	596.156607	402.050046	159707	159721	15	YBL033C	NA
2727	chrII	163888	164035	-	164017	228.601402	32.156208	163906	164033	128	YBL030C	NA
2728	chrII	164097	164167	-	164137	6334.773025	1616.775173	164115	164141	27	YBL030C	NA
2729	chrII	164324	164394	-	164364	2.533518	0.779544	164334	164381	48	YBL030C	NA
2731	chrII	164807	164905	-	164841	1829.006146	259.588299	164815	164873	59	YBL029C-A	NA
2733	chrII	165319	165357	-	165347	2.338632	0.779544	165328	165349	22	YBL029C-A	NA
2734	chrII	165637	165736	-	165641	1.94886	0.389772	165641	165722	82	YBL029C-A	NA
2740	chrII	167838	167971	-	167877	1782.623245	593.428206	167861	167893	33	YBL028C	NA
2741	chrII	168222	168302	-	168222	1.559088	0.389772	168222	168302	81	YBL028C	NA
2762	chrII	177527	177675	-	177579	351.379651	163.119674	177567	177620	54	YBL023C	NA
2775	chrII	180944	181300	-	181300	173.058854	53.203908	180997	181300	304	YBL022C	NA
2776	chrII	181358	181450	-	181394	833.722777	204.240644	181392	181408	17	YBL022C	NA
2777	chrII	181747	181755	-	181753	2.143747	0.974431	181747	181753	7	YBL022C	YBL101C
2779	chrII	182085	182185	-	182135	348.651248	94.909536	182114	182141	28	YBL021C	NA
2784	chrII	186469	186552	-	186515	378.858599	87.69875	186504	186529	26	YBL018C	NA
2810	chrII	191600	191873	-	191626	2600.755133	635.32872	191620	191771	152	YBL017C	NA
2812	chrII	191930	191960	-	191949	19.683496	10.328964	191932	191949	18	YBL017C	NA
2813	chrII	192049	192103	-	192064	259.393411	188.065097	192060	192064	5	YBL017C	NA
2833	chrII	201347	201882	-	201777	191.378149	37.807905	201657	201779	123	YBL014C	NA
2835	chrII	202175	202309	-	202277	15.006228	1.948861	202191	202284	94	YBL014C	NA
2842	chrII	206875	207017	-	206951	229.965606	29.427803	206940	206984	45	YBL010C	NA
2858	chrII	216371	216473	-	216418	1150.21782	287.846785	216404	216423	20	YBL007C	NA
2861	chrII	217093	217188	-	217160	1588.126916	265.434883	217127	217160	34	YBL006C	NA
2862	chrII	217256	217320	-	217283	13.252255	6.236356	217265	217305	41	YBL006C	NA
2873	chrII	235558	235859	-	235827	702.174647	133.496986	235773	235846	74	YBL003C	NA
2874	chrII	235945	236023	-	235971	62.558438	15.396003	235965	236002	38	YBL003C	NA
2876	chrII	236281	236284	-	236281	1.169317	0.974431	236281	236284	4	YBL003C	NA
2879	chrII	237477	237647	-	237478	6422.47177	2295.758382	237478	237536	59	YBL001C	NA
2880	chrII	237698	237824	-	237763	3.313062	0.779544	237722	237824	103	YBL001C	NA
2881	chrII	238027	238084	-	238054	1.559088	0.389772	238027	238084	58	YBL001C	NA
2893	chrII	241339	241453	-	241339	613.306585	150.257191	241339	241424	86	YBR001C	NA
2897	chrII	242106	242624	-	242593	347.287035	46.967553	242258	242602	345	YBR002C	NA
2920	chrII	254222	254321	-	254294	8.574988	5.261925	254222	254294	73	YBR008C	NA
2921	chrII	254389	254502	-	254427	217.882669	73.472064	254421	254436	16	YBR008C	NA
2922	chrII	254550	254673	-	254645	11.693164	3.702836	254567	254657	91	YBR008C	NA
2923	chrII	254859	254954	-	254890	130.573693	52.034592	254879	254923	45	YBR008C	NA
2925	chrII	255513	255954	-	255723	1028.803764	136.81005	255663	255833	171	YBR009C	NA
2926	chrII	256168	256201	-	256199	2.923291	1.364203	256169	256201	33	YBR009C	NA
2929	chrII	257991	258098	-	258006	20980.074452	7598.414563	257996	258014	19	YBR011C	NA
2930	chrII	258746	258760	-	258760	1.364203	1.169317	258746	258760	15	YBR011C	NA
2936	chrII	265922	266121	-	266067	199.173596	31.766436	265974	266071	98	YBR013C	NA
2937	chrII	266173	266283	-	266222	11.108508	1.364203	266177	266266	90	YBR013C	NA
2940	chrII	267340	267549	-	267419	1427.735639	503.780596	267354	267419	66	YBR014C	NA
2949	chrII	269575	269849	-	269596	725.366098	474.157907	269591	269631	41	YBR015C	NA
2950	chrII	269879	269987	-	269953	77.759551	23.776105	269896	269977	82	YBR015C	NA
2963	chrII	273711	273793	-	273750	1031.921954	259.783185	273725	273780	56	YBR017C	NA
2965	chrII	275543	275701	-	275599	37.02836	9.159647	275547	275662	116	YBR018C	NA
2990	chrII	287928	288164	-	287942	2981.757481	1208.683657	287940	288069	130	YBR023C	NA
2992	chrII	288269	288269	-	288269	2.728406	2.728406	288269	288269	1	YBR023C	NA
3000	chrII	291872	292079	-	291902	2528.842168	693.98944	291886	291980	95	YBR025C	NA
3001	chrII	292200	292339	-	292318	5.067037	0.974431	292235	292320	86	YBR025C	NA
3005	chrII	293207	294150	-	294087	1545.836602	440.44261	293806	294087	282	YBR026C	YBR027C
3006	chrII	294221	294275	-	294254	1.94886	0.584658	294224	294256	33	YBR026C	YBR027C
3007	chrII	294751	294801	-	294783	3.507949	1.559089	294751	294801	51	YBR027C	YBR028C
3013	chrII	296018	296123	-	296063	385.679609	69.574341	296027	296097	71	YBR028C	NA
3019	chrII	297774	297874	-	297822	251.987736	88.478294	297777	297832	56	YBR029C	NA
3020	chrII	298088	298126	-	298104	6.821012	1.753975	298088	298122	35	YBR029C	NA
3035	chrII	305977	306071	-	305999	421.733541	163.704333	305990	306022	33	YBR034C	NA
3036	chrII	306144	306169	-	306154	2.143747	1.169317	306144	306154	11	YBR034C	NA
3039	chrII	306959	307031	-	306985	2340.3873	1011.069141	306972	306990	19	YBR035C	NA
3041	chrII	307326	307412	-	307348	14.031798	4.677267	307340	307403	64	YBR035C	NA
3042	chrII	307511	307735	-	307569	19.488607	3.118178	307528	307639	112	YBR035C	NA
3043	chrII	307806	307893	-	307806	2.143746	0.389772	307806	307893	88	YBR035C	NA
3049	chrII	310313	310419	-	310361	710.35987	252.767285	310334	310366	33	YBR036C	NA
3053	chrII	311428	311557	-	311486	304.217216	87.503864	311466	311501	36	YBR037C	NA
3061	chrII	321615	321704	-	321651	175.397497	21.632358	321627	321672	46	YBR042C	NA
3067	chrII	323891	324145	-	324094	385.48472	137.979366	324017	324094	78	YBR043C	NA
3078	chrII	326602	326715	-	326651	10.523848	5.651697	326645	326685	41	YBR044C	NA
3089	chrII	330196	330225	-	330200	2.533519	1.169317	330200	330220	21	YBR045C	NA
3095	chrII	331526	331606	-	331542	1225.054087	303.63256	331529	331584	56	YBR046C	NA
3096	chrII	332384	332399	-	332398	3.118177	1.948861	332390	332398	9	YBR046C	NA
3109	chrII	336422	336977	-	336930	854.965342	113.033944	336748	336957	210	YBR049C	NA
3114	chrII	338067	338472	-	338240	125.701529	14.0318	338191	338366	176	YBR050C	NA
3117	chrII	339389	339518	-	339413	1793.926641	730.628028	339409	339423	15	YBR052C	NA
3122	chrII	340742	340827	-	340775	2949.796164	1297.161952	340756	340775	20	YBR053C	NA
3123	chrII	341158	341382	-	341194	13.447139	2.728406	341194	341356	163	YBR053C	NA
3125	chrII	341498	341557	-	341498	5.067038	1.559089	341498	341531	34	YBR053C	NA
3143	chrII	346701	347533	-	347322	784.221687	193.716794	347159	347334	176	YBR055C	NA
3149	chrII	351460	351515	-	351503	3.897721	1.169317	351469	351503	35	YBR056C-B	NA
3151	chrII	351826	351853	-	351826	1.559088	0.584658	351826	351853	28	YBR056C-B	NA
3157	chrII	353367	353427	-	353383	371.647815	120.829389	353378	353403	26	YBR057C	NA
3165	chrII	356011	356116	-	356039	650.140062	281.61043	356039	356069	31	YBR058C	NA
3167	chrII	356409	356524	-	356461	23.970988	4.677267	356451	356506	56	YBR058C	YBR058C-A
3168	chrII	356584	356654	-	356625	4340.893228	1983.550833	356595	356625	31	YBR058C-A	NA
3169	chrII	356799	356823	-	356805	5.261924	4.092608	356805	356823	19	YBR058C-A	NA
3186	chrII	360290	360360	-	360320	786.950111	275.958732	360298	360334	37	YBR059C	NA
3191	chrII	361986	362649	-	362601	300.319479	61.973783	362383	362619	237	YBR060C	NA
3196	chrII	365713	365813	-	365726	162.145238	44.239147	365722	365758	37	YBR061C	NA
3199	chrII	366578	366667	-	366610	494.231175	195.080997	366598	366625	28	YBR062C	NA
3207	chrII	368306	368397	-	368340	2.728404	0.389772	368329	368390	62	YBR063C	NA
3212	chrII	369709	369778	-	369732	616.229879	103.094752	369709	369750	42	YBR065C	NA
3215	chrII	370701	371256	-	370755	1044.784426	356.446696	370737	370782	46	YBR066C	NA
3218	chrII	371439	371678	-	371542	30.402229	5.846583	371492	371640	149	YBR066C	NA
3221	chrII	372757	372973	-	372786	4975.052625	2239.826068	372783	372794	12	YBR067C	NA
3222	chrII	373032	373170	-	373087	13.057365	2.143747	373045	373155	111	YBR067C	NA
3223	chrII	373293	373420	-	373342	8.380101	1.169317	373319	373406	88	YBR067C	NA
3230	chrII	375704	375958	-	375752	899.399389	440.637496	375729	375763	35	YBR068C	NA
3232	chrII	376036	376080	-	376074	1.753974	0.389772	376036	376080	45	YBR068C	NA
3233	chrII	376145	376229	-	376218	2.533519	0.974431	376148	376218	71	YBR068C	NA
3240	chrII	378537	378783	-	378538	773.113197	593.817979	378538	378550	13	YBR069C	NA
3245	chrII	379872	380052	-	379955	106.992473	37.418133	379946	379983	38	YBR070C	NA
3246	chrII	380200	380212	-	380212	2.338633	1.364203	380200	380212	13	YBR070C	NA
