cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width
685	chrII	300889	300983	+	300952	338.712062	97.832827	300917	300980	64
686	chrII	301788	301820	+	301811	3.118177	1.364203	301809	301815	7
687	chrII	302243	302337	+	302330	8.380102	5.456811	302280	302330	51
688	chrII	302544	302662	+	302626	2.728404	0.584658	302548	302647	100
689	chrII	303819	303924	+	303880	66.066388	21.242586	303843	303880	38
690	chrII	303962	304125	+	304015	45.603348	7.210786	303984	304064	81
691	chrII	304155	304540	+	304224	76.785119	7.210786	304224	304483	260
692	chrII	306213	306287	+	306271	13.44714	9.159647	306241	306280	40
693	chrII	306610	306650	+	306622	1.559088	0.584658	306610	306650	41
694	chrII	307167	307226	+	307226	1.169316	0.389772	307167	307226	60
695	chrII	307400	307608	+	307596	4952.250953	1428.320304	307556	307600	45
696	chrII	307698	308068	+	307894	410.040363	29.817575	307820	308041	222
697	chrII	308108	308380	+	308216	68.015247	16.565319	308171	308309	139
698	chrII	308412	308514	+	308494	1.559088	0.584658	308412	308514	103
699	chrII	310204	310219	+	310219	1.753975	0.974431	310204	310219	16
700	chrII	311711	311955	+	311847	116.736775	17.149978	311763	311861	99
701	chrII	312005	312072	+	312006	6.431241	1.948861	312005	312064	60
702	chrII	312236	312243	+	312239	5.45681	4.092608	312239	312240	2
703	chrII	313921	313930	+	313926	3.507949	2.338633	313926	313927	2
704	chrII	315476	315549	+	315488	1289.171619	307.335396	315484	315539	56
705	chrII	315589	316405	+	315918	371.647782	65.091961	315638	316141	504
706	chrII	316714	316786	+	316764	8.574986	1.753975	316723	316782	60
707	chrII	316853	316934	+	316925	4587.619041	1638.212645	316902	316930	29
708	chrII	317026	317226	+	317224	373.012006	134.471416	317077	317226	150
709	chrII	317320	317847	+	317540	333.839881	53.788566	317335	317738	404
710	chrII	317882	317898	+	317898	2.143747	1.559089	317887	317898	12
711	chrII	318128	318253	+	318213	418.615362	153.180483	318186	318237	52
712	chrII	318334	318501	+	318422	15.980659	3.702836	318416	318455	40
713	chrII	318538	318633	+	318579	5.651697	2.923292	318547	318609	63
714	chrII	318730	318760	+	318748	7.600557	4.092608	318748	318749	2
715	chrII	319175	319215	+	319190	2.533518	0.779544	319178	319214	37
716	chrII	319250	319665	+	319617	19.488603	3.313064	319365	319650	286
717	chrII	319704	319924	+	319764	18.124403	4.482381	319746	319833	88
718	chrII	320052	320065	+	320052	1.753975	1.169317	320052	320065	14
719	chrII	321166	321309	+	321205	13.252255	3.118178	321185	321276	92
720	chrII	321346	321425	+	321364	3.507948	0.584658	321347	321403	57
721	chrII	323130	323182	+	323165	3.702835	1.169317	323139	323179	41
722	chrII	324268	324638	+	324413	25.530076	4.092608	324330	324557	228
723	chrII	325655	325747	+	325702	31.181774	10.913622	325671	325730	60
724	chrII	325823	325858	+	325850	4.287493	2.338633	325843	325853	11
725	chrII	326043	326188	+	326055	24.750532	5.846583	326055	326163	109
726	chrII	326234	326425	+	326316	50.280613	4.872153	326270	326386	117
727	chrII	326939	327193	+	326977	27.868708	3.313064	326950	327142	193
728	chrII	327893	327918	+	327893	1.169317	0.974431	327893	327918	26
729	chrII	329286	329339	+	329296	7.210785	3.897722	329292	329320	29
730	chrII	329576	329703	+	329618	9.354531	3.118178	329609	329670	62
731	chrII	329775	329952	+	329943	39.756763	8.380103	329852	329943	92
732	chrII	330226	330234	+	330226	2.728405	2.143747	330226	330228	3
733	chrII	331634	331868	+	331813	231.914471	44.044261	331768	331824	57
734	chrII	331915	332045	+	332003	36.443701	5.261925	331918	332033	116
735	chrII	332651	332821	+	332811	20799.8048	6704.082201	332794	332816	23
736	chrII	332912	332993	+	332943	22.022128	9.744306	332930	332967	38
737	chrII	333142	333194	+	333173	2.728405	1.169317	333142	333186	45
738	chrII	333358	333492	+	333456	410.430143	139.928227	333418	333464	47
739	chrII	333543	333565	+	333558	159.027067	87.69875	333543	333562	20
740	chrII	334175	334286	+	334257	12.667595	2.923292	334187	334257	71
741	chrII	336286	336329	+	336296	2.533519	0.974431	336286	336312	27
742	chrII	336510	336591	+	336516	8.3801	1.753975	336514	336577	64
743	chrII	337185	337292	+	337198	15.590886	5.846583	337188	337261	74
744	chrII	337357	337368	+	337368	1.364203	0.974431	337357	337368	12
745	chrII	338038	338122	+	338057	2.143746	0.389772	338057	338122	66
746	chrII	338160	338191	+	338160	1.948861	0.974431	338160	338179	20
747	chrII	338547	338565	+	338560	1.753975	1.364203	338547	338565	19
748	chrII	338694	338789	+	338732	3.118176	0.584658	338717	338789	73
749	chrII	339507	339647	+	339629	10.523846	2.143747	339530	339629	100
750	chrII	339677	339839	+	339729	8.769872	1.169317	339687	339798	112
751	chrII	339894	339985	+	339906	3.118176	0.584658	339898	339985	88
752	chrII	340951	341008	+	340994	16.760205	8.380103	340977	340994	18
753	chrII	341246	341280	+	341280	1.753974	0.779544	341246	341280	35
754	chrII	341357	341548	+	341450	28.648255	8.574989	341439	341467	29
755	chrII	341751	341802	+	341751	1.753974	0.584658	341751	341802	52
756	chrII	342493	342682	+	342570	85.554996	11.693167	342520	342652	133
757	chrII	342712	342802	+	342787	709.775212	316.105271	342769	342791	23
758	chrII	342891	343020	+	342935	69.964111	20.657928	342932	342998	67
759	chrII	343051	343390	+	343107	36.443697	4.482381	343060	343332	273
760	chrII	343604	343648	+	343605	8.380102	5.067039	343605	343633	29
761	chrII	343684	343856	+	343785	13.447139	3.118178	343689	343812	124
762	chrII	343891	344113	+	343892	10.134074	1.169317	343892	344110	219
763	chrII	344231	344322	+	344295	55.54254	16.175547	344267	344311	45
764	chrII	347748	347938	+	347809	1324.64089	731.017801	347809	347867	59
765	chrII	347972	348486	+	348428	88.283393	10.52385	348035	348462	428
766	chrII	348526	348932	+	348549	178.320779	16.175547	348549	348803	255
767	chrII	348963	349044	+	349044	93.350446	34.689728	348992	349044	53
768	chrII	349560	349619	+	349604	6.041469	2.143747	349589	349609	21
769	chrII	349754	350260	+	350176	45.993114	5.261925	350009	350206	198
770	chrII	351109	351249	+	351228	1878.312328	701.784884	351211	351244	34
771	chrII	351329	351641	+	351450	436.739759	71.13343	351374	351487	114
772	chrII	352168	352184	+	352168	1.364202	0.584658	352168	352184	17
773	chrII	355795	355881	+	355811	2.338632	0.389772	355804	355863	60
774	chrII	356188	356306	+	356194	7.015897	1.559089	356194	356282	89
775	chrII	356373	356412	+	356375	1.753975	0.974431	356373	356412	40
776	chrII	356834	356928	+	356883	3.897721	1.169317	356854	356928	75
777	chrII	360216	360266	+	360220	4.287493	0.974431	360216	360266	51
778	chrII	360579	360670	+	360612	6.236353	2.338633	360609	360656	48
779	chrII	362798	362910	+	362889	527.751584	131.743011	362849	362891	43
780	chrII	363204	363466	+	363389	19.098834	6.236356	363249	363420	172
781	chrII	363648	363702	+	363684	4.287493	1.169317	363662	363697	36
782	chrII	363923	363972	+	363942	4.287493	1.169317	363942	363960	19
783	chrII	365859	365976	+	365896	10.134076	3.702836	365890	365927	38
784	chrII	366750	366821	+	366750	3.313062	0.779544	366750	366800	51
785	chrII	369945	369960	+	369956	1.753975	1.169317	369945	369960	16
786	chrII	370478	370549	+	370548	174.033294	56.516972	370525	370548	24
787	chrII	371085	371091	+	371085	1.169317	0.974431	371085	371091	7
788	chrII	371265	371567	+	371420	65.286841	9.159647	371325	371470	146
789	chrII	371656	371665	+	371656	1.169316	0.779544	371656	371665	10
790	chrII	371742	372326	+	371952	57.296503	6.821014	371855	372149	295
791	chrII	372400	372410	+	372401	1.753974	0.779544	372400	372410	11
792	chrII	372754	372824	+	372824	1.364202	0.584658	372754	372824	71
793	chrII	373436	373561	+	373488	23.581215	5.261925	373441	373519	79
794	chrII	373656	373671	+	373663	1.364202	0.779544	373656	373671	16
795	chrII	373724	373814	+	373768	3.897721	0.974431	373728	373786	59
796	chrII	373990	374076	+	374048	2.338632	0.584658	373990	374070	81
797	chrII	375891	375918	+	375916	4.287494	3.50795	375914	375916	3
798	chrII	376344	376377	+	376361	2.728405	1.559089	376355	376375	21
799	chrII	376432	376549	+	376526	11.498279	3.118178	376473	376529	57
800	chrII	376664	376771	+	376691	1.94886	0.389772	376673	376771	99
801	chrII	378390	378419	+	378419	1.559089	0.974431	378390	378419	30
802	chrII	378768	378796	+	378773	2.728405	1.753975	378773	378796	24
803	chrII	379086	379189	+	379100	5.651696	1.364203	379086	379163	78
804	chrII	379227	379307	+	379296	4.287493	1.169317	379233	379296	64
805	chrII	380111	380459	+	380435	616.814533	244.192296	380328	380450	123
806	chrII	380540	380562	+	380561	27.089167	15.006231	380555	380561	7
807	chrII	380649	380794	+	380651	15.590886	3.118178	380651	380757	107
808	chrII	380996	381115	+	381036	10.718735	2.923292	381020	381114	95
809	chrII	381342	381381	+	381356	2.923291	1.559089	381342	381376	35
810	chrII	381441	381564	+	381532	25.335191	7.0159	381476	381546	71
811	chrII	381689	381748	+	381689	29.427802	10.52385	381689	381729	41
812	chrII	381784	381968	+	381956	2286.598731	1536.092323	381899	381959	61
813	chrII	382063	382383	+	382106	606.095789	234.058219	382106	382167	62
814	chrII	383082	383159	+	383140	368.724522	134.471416	383121	383156	36
815	chrII	383247	383369	+	383369	19.683494	9.159647	383260	383369	110
816	chrII	383483	383559	+	383558	28.0636	12.862483	383491	383558	68
817	chrII	383752	383763	+	383760	2.728405	1.169317	383753	383761	9
818	chrII	384010	384100	+	384021	2.338632	0.779544	384020	384077	58
819	chrII	384318	384370	+	384357	1.169316	0.389772	384318	384370	53
820	chrII	384515	384688	+	384552	6.236352	0.584658	384551	384685	135
821	chrII	384770	384795	+	384776	3.118177	1.364203	384771	384791	21
822	chrII	385340	385372	+	385342	5.651696	1.169317	385342	385372	31
823	chrII	385680	385699	+	385681	3.313063	1.169317	385680	385693	14
824	chrII	386228	386286	+	386281	822.614272	460.515879	386263	386283	21
825	chrII	386465	386473	+	386472	81.462394	54.957883	386470	386472	3
826	chrII	386712	386925	+	386800	49.695951	8.185217	386733	386887	155
827	chrII	386964	386980	+	386979	13.642027	10.913622	386970	386979	10
828	chrII	387079	387105	+	387101	2.143746	0.779544	387079	387102	24
829	chrII	387269	387351	+	387269	2.728404	0.584658	387269	387351	83
830	chrII	387435	387518	+	387461	2.143746	0.389772	387450	387513	64
831	chrII	387549	387660	+	387586	6.626128	1.559089	387584	387635	52
832	chrII	387741	387759	+	387758	4.872152	3.118178	387757	387759	3
833	chrII	388082	388191	+	388100	5.846581	2.143747	388098	388163	66
834	chrII	388221	388356	+	388313	13.642025	3.118178	388263	388328	66
835	chrII	388476	388559	+	388524	26.699394	5.651697	388489	388526	38
836	chrII	388611	388788	+	388770	11.303392	3.702836	388621	388785	165
837	chrII	390084	390177	+	390161	3.897721	1.559089	390110	390161	52
838	chrII	390673	390685	+	390677	1.559089	1.169317	390673	390685	13
839	chrII	390771	390825	+	390801	2.92329	0.584658	390779	390814	36
840	chrII	390869	391018	+	390988	7.600555	1.169317	390915	391009	95
841	chrII	391307	391324	+	391320	1.364202	0.584658	391307	391324	18
842	chrII	391966	392052	+	392003	14.42157	5.261925	391974	392018	45
843	chrII	392096	392160	+	392138	4.677265	1.948861	392127	392152	26
844	chrII	392808	392962	+	392962	7864.823871	3043.731274	392947	392962	16
845	chrII	393063	393181	+	393138	329.942174	85.944775	393072	393181	110
846	chrII	393472	393678	+	393642	841.32333	94.324877	393546	393651	106
847	chrII	393726	394533	+	393830	648.386053	27.673828	393808	394410	603
848	chrII	394563	394789	+	394708	46.382885	6.041469	394620	394763	144
849	chrII	394822	394832	+	394827	3.702835	2.533519	394822	394828	7
850	chrII	406078	406280	+	406116	53.398788	12.862483	406116	406218	103
851	chrII	406559	406616	+	406559	2.143746	0.584658	406559	406616	58
852	chrII	406647	406782	+	406685	5.456809	0.974431	406658	406753	96
853	chrII	407209	407247	+	407212	1.364202	0.389772	407209	407247	39
854	chrII	407339	407373	+	407363	6.041469	2.728406	407349	407363	15
855	chrII	407495	407661	+	407617	94.714647	11.693167	407550	407648	99
856	chrII	408067	408212	+	408071	6.236353	0.974431	408071	408186	116
857	chrII	408270	408431	+	408394	11.498278	4.677267	408321	408394	74
858	chrII	408903	408990	+	408953	8.185215	1.559089	408923	408981	59
859	chrII	409025	409622	+	409122	914.795377	336.568313	409103	409312	210
860	chrII	409742	409858	+	409796	50.475499	9.744306	409780	409831	52
861	chrII	409901	410216	+	410163	139.148675	40.146539	409917	410184	268
862	chrII	410265	410505	+	410345	23.776099	4.677267	410324	410448	125
863	chrII	410931	411040	+	411040	1094.090621	584.658332	410975	411040	66
864	chrII	411258	411308	+	411279	16.760204	10.134078	411278	411281	4
865	chrII	411434	411568	+	411558	17.734632	5.067039	411466	411559	94
866	chrII	411607	411986	+	411887	32.156197	4.092608	411664	411961	298
867	chrII	412093	412324	+	412146	19.488607	4.677267	412146	412312	167
868	chrII	412356	412488	+	412470	38.782332	6.041469	412395	412470	76
869	chrII	412556	412665	+	412628	6.041468	2.338633	412594	412640	47
870	chrII	412780	412801	+	412801	7.015899	2.338633	412788	412801	14
871	chrII	412960	412989	+	412960	1.169316	0.389772	412960	412989	30
872	chrII	413025	413581	+	413377	54.568095	8.769875	413113	413543	431
873	chrII	413683	413685	+	413684	3.118177	1.948861	413683	413685	3
874	chrII	415800	415946	+	415908	152.595821	32.935753	415874	415921	48
875	chrII	416194	416239	+	416194	4.482379	2.533519	416194	416229	36
876	chrII	417458	417514	+	417499	5.45681	1.753975	417473	417505	33
877	chrII	418316	418398	+	418375	72.497631	33.520411	418343	418395	53
878	chrII	419309	419632	+	419355	12.277818	0.779544	419343	419580	238
879	chrII	419767	419835	+	419811	6.041468	1.948861	419767	419826	60
880	chrII	420102	420289	+	420184	37.613015	5.456811	420121	420229	109
881	chrII	420494	420567	+	420511	2.728405	1.559089	420507	420543	37
882	chrII	423343	423384	+	423359	2.533518	0.584658	423343	423384	42
883	chrII	423623	423659	+	423626	1.753975	0.974431	423623	423659	37
884	chrII	423710	423773	+	423754	238.345711	140.707772	423735	423759	25
885	chrII	423917	423939	+	423917	1.559089	0.974431	423917	423939	23
886	chrII	424067	424284	+	424191	14.031795	3.702836	424112	424240	129
887	chrII	424338	424490	+	424353	5.261923	0.974431	424351	424456	106
888	chrII	425028	425065	+	425038	2.728404	0.779544	425030	425065	36
889	chrII	425210	425302	+	425212	3.897722	1.169317	425212	425281	70
890	chrII	425437	425483	+	425465	13.836913	2.728406	425452	425473	22
891	chrII	425529	425627	+	425600	5.067037	1.364203	425549	425627	79
892	chrII	425785	425829	+	425815	10.523849	2.728406	425787	425819	33
893	chrII	427108	427208	+	427138	43.069826	10.718736	427129	427153	25
894	chrII	427714	427764	+	427716	10.718734	3.313064	427716	427748	33
895	chrII	429537	429598	+	429566	41.705628	11.693167	429566	429598	33
896	chrII	430005	430083	+	430050	1.364202	0.389772	430005	430083	79
897	chrII	430780	430806	+	430801	1.364202	0.584658	430780	430806	27
898	chrII	431902	432012	+	431970	206.969049	49.695958	431967	431985	19
899	chrII	432179	432199	+	432179	7.600559	3.118178	432179	432181	3
900	chrII	432345	432415	+	432345	3.118176	0.584658	432345	432415	71
901	chrII	432483	432601	+	432573	5.456808	0.779544	432491	432597	107
902	chrII	432969	433011	+	432970	6.236354	1.948861	432970	432994	25
903	chrII	433045	433224	+	433157	15.590884	2.533519	433097	433187	91
904	chrII	433317	433532	+	433506	15.395998	2.143747	433349	433506	158
905	chrII	433730	433792	+	433750	4.87215	0.779544	433744	433784	41
906	chrII	433952	434068	+	433953	5.846582	0.974431	433953	434068	116
907	chrII	434098	434169	+	434156	6.821013	2.143747	434116	434166	51
908	chrII	434293	434320	+	434293	1.169316	0.584658	434293	434320	28
909	chrII	435887	435999	+	435939	1328.733496	557.569162	435935	435960	26
910	chrII	436046	436108	+	436093	35.079499	21.437472	436047	436093	47
911	chrII	436198	436498	+	436202	45.993114	9.744306	436202	436453	252
912	chrII	436852	436956	+	436901	376.519961	95.104422	436887	436920	34
913	chrII	437021	437322	+	437096	19.098832	2.338633	437079	437284	206
914	chrII	437525	437597	+	437553	3.507949	0.974431	437545	437593	49
915	chrII	437716	437764	+	437740	4.092608	1.753975	437725	437740	16
916	chrII	438051	438056	+	438053	4.48238	2.728406	438052	438055	4
917	chrII	439245	439309	+	439290	2.338633	0.974431	439250	439290	41
918	chrII	439435	439499	+	439435	2.338632	0.584658	439435	439478	44
919	chrII	439572	439608	+	439573	5.651696	3.50795	439573	439603	31
920	chrII	439744	439752	+	439745	2.143747	1.559089	439745	439752	8
921	chrII	440143	440158	+	440155	4.677266	3.313064	440154	440156	3
922	chrII	440374	440390	+	440374	1.753975	1.559089	440374	440390	17
923	chrII	441409	441597	+	441492	100.36634	16.565319	441467	441517	51
924	chrII	441646	441713	+	441665	3.897721	1.169317	441647	441703	57
925	chrII	441845	441859	+	441857	1.364202	0.584658	441845	441859	15
926	chrII	441949	442061	+	441973	8.3801	2.338633	441954	442035	82
927	chrII	442193	442324	+	442231	3.118176	0.584658	442221	442297	77
928	chrII	442401	442493	+	442432	3.897721	2.143747	442430	442455	26
929	chrII	442552	442602	+	442588	1.169316	0.389772	442552	442602	51
930	chrII	442717	442752	+	442717	1.364202	0.779544	442717	442752	36
931	chrII	442818	442910	+	442836	1.753974	0.389772	442818	442910	93
932	chrII	445077	445135	+	445107	27.47894	7.795444	445077	445128	52
933	chrII	447466	447900	+	447572	192.547463	25.53008	447534	447741	208
934	chrII	447974	448169	+	448064	13.836909	2.728406	448025	448126	102
935	chrII	448268	448329	+	448321	3.118176	0.779544	448273	448323	51
936	chrII	448621	448726	+	448655	5.456809	1.364203	448638	448726	89
937	chrII	449530	449607	+	449607	190.793498	59.63515	449575	449607	33
938	chrII	449709	450007	+	449956	31.18177	7.795444	449749	449990	242
939	chrII	450039	450124	+	450058	13.447138	6.041469	450041	450114	74
940	chrII	450258	450269	+	450267	18.51418	9.549419	450267	450268	2
941	chrII	450405	450430	+	450429	2.338633	0.974431	450405	450429	25
942	chrII	452146	452228	+	452175	11.108505	6.041469	452154	452209	56
943	chrII	452323	452343	+	452323	1.169316	0.389772	452323	452343	21
944	chrII	452510	452646	+	452622	2262.043082	517.422623	452583	452630	48
945	chrII	452724	453145	+	452894	630.456556	76.590241	452815	452967	153
946	chrII	453548	453648	+	453602	60.609579	24.55565	453593	453639	47
947	chrII	453718	453872	+	453815	2.728404	0.584658	453727	453855	129
948	chrII	453910	454061	+	453987	5.456808	0.779544	453921	454055	135
949	chrII	454304	454420	+	454342	9.159646	1.753975	454318	454387	70
950	chrII	454729	454826	+	454782	166.822509	39.172108	454774	454808	35
951	chrII	455154	455205	+	455173	3.313064	1.169317	455155	455205	51
952	chrII	455300	455353	+	455300	5.45681	1.948861	455300	455353	54
953	chrII	455458	455472	+	455459	4.092608	2.533519	455459	455460	2
954	chrII	455526	455616	+	455560	2.92329	0.389772	455535	455607	73
955	chrII	455811	455856	+	455838	1.559088	0.389772	455811	455856	46
956	chrII	455925	456037	+	456017	4.287492	0.779544	455926	456017	92
957	chrII	456243	456243	+	456243	1.364203	1.364203	456243	456243	1
958	chrII	456839	456896	+	456888	1.364202	0.389772	456839	456896	58
959	chrII	458533	458727	+	458657	178.905444	33.715297	458653	458696	44
960	chrII	458759	458865	+	458824	647.801426	304.606991	458821	458840	20
961	chrII	458926	459335	+	459011	77.759545	6.431242	458937	459257	321
962	chrII	459393	459602	+	459538	10.32896	1.169317	459415	459581	167
963	chrII	459643	459891	+	459800	15.395999	3.50795	459678	459819	142
964	chrII	461876	461908	+	461898	1.753974	0.779544	461876	461908	33
965	chrII	461942	462154	+	462102	897.255646	237.761055	462098	462141	44
966	chrII	462203	462376	+	462260	46.382889	12.862483	462225	462312	88
967	chrII	465841	465907	+	465841	1.169316	0.194886	465841	465907	67
968	chrII	466127	466192	+	466161	2.728404	0.779544	466127	466165	39
969	chrII	466689	466722	+	466709	4.092607	2.143747	466706	466722	17
970	chrII	467100	467620	+	467157	271.476335	23.386333	467157	467401	245
971	chrII	474259	474374	+	474310	8.964759	1.559089	474283	474344	62
972	chrII	474519	474589	+	474553	7.405672	1.753975	474536	474578	43
973	chrII	474737	474762	+	474737	1.364202	0.584658	474737	474762	26
974	chrII	476847	476949	+	476875	19.878382	6.041469	476868	476907	40
975	chrII	477145	477184	+	477151	1.169316	0.389772	477145	477184	40
976	chrII	477403	477649	+	477649	76390.288277	49826.921645	477630	477649	20
977	chrII	477767	477879	+	477809	7.990328	1.753975	477802	477870	69
978	chrII	478025	478103	+	478062	6.236353	1.948861	478026	478102	77
979	chrII	478296	478496	+	478436	272.840548	26.504511	478364	478494	131
980	chrII	478630	478718	+	478671	5.846582	1.364203	478635	478717	83
981	chrII	479005	479036	+	479006	3.897721	2.338633	479006	479011	6
982	chrII	479158	479346	+	479288	109.3311	21.827244	479268	479323	56
983	chrII	479677	479863	+	479735	24.555645	2.533519	479692	479779	88
984	chrII	479894	479970	+	479967	3.313063	1.364203	479895	479967	73
985	chrII	480068	480069	+	480068	1.169316	0.584658	480068	480069	2
986	chrII	483782	483836	+	483782	2.728405	1.169317	483782	483820	39
987	chrII	483874	483912	+	483899	3.50795	0.974431	483889	483910	22
988	chrII	484757	484778	+	484772	2.533519	1.753975	484760	484778	19
989	chrII	485984	486046	+	486026	3.702835	1.753975	485984	486046	63
990	chrII	486860	486946	+	486860	2.143746	0.389772	486860	486928	69
991	chrII	488132	488199	+	488154	1.753974	0.584658	488132	488199	68
992	chrII	488481	488516	+	488481	1.364202	0.584658	488481	488516	36
993	chrII	488661	488682	+	488673	8.380102	5.846583	488673	488676	4
994	chrII	488839	488900	+	488884	4.48238	1.364203	488849	488884	36
995	chrII	490697	490719	+	490697	1.169316	0.389772	490697	490719	23
996	chrII	490803	490836	+	490827	2322.457777	1286.638102	490822	490827	6
997	chrII	491163	491228	+	491208	2.143747	0.974431	491175	491210	36
998	chrII	493015	493152	+	493059	22.996557	4.677267	493045	493127	83
999	chrII	493279	493319	+	493319	1.364202	0.389772	493279	493319	41
1000	chrII	495562	495613	+	495579	36.248815	13.447142	495579	495594	16
1001	chrII	497085	497171	+	497159	98.417482	32.54598	497124	497163	40
1002	chrII	497490	497573	+	497557	2.533518	0.779544	497490	497557	68
1003	chrII	497660	497682	+	497682	2.923291	1.169317	497663	497682	20
1004	chrII	497727	497879	+	497847	16.955089	5.651697	497808	497857	50
1005	chrII	497980	498057	+	498026	2.92329	0.584658	497986	498057	72
1006	chrII	498363	498413	+	498363	1.364202	0.389772	498363	498413	51
1007	chrII	498487	498506	+	498489	1.364202	0.584658	498487	498506	20
1008	chrII	498859	498865	+	498861	2.338633	1.364203	498860	498862	3
1009	chrII	499238	499259	+	499258	1.559088	0.779544	499238	499259	22
1010	chrII	499392	499424	+	499403	2.338632	0.389772	499395	499422	28
1011	chrII	501814	501906	+	501847	6.821012	1.559089	501822	501897	76
1012	chrII	504572	504610	+	504575	8.96476	4.872153	504575	504585	11
1013	chrII	504732	504827	+	504760	562.44131	136.030505	504754	504801	48
1014	chrII	504861	505127	+	505080	170.135568	75.226039	504896	505107	212
1015	chrII	505571	505748	+	505617	123.557794	23.970992	505617	505668	52
1016	chrII	506527	506531	+	506531	1.948861	1.559089	506529	506531	3
1017	chrII	506760	506803	+	506760	1.169316	0.389772	506760	506803	44
1018	chrII	509243	509358	+	509243	2.533518	0.779544	509243	509341	99
1019	chrII	509439	509457	+	509441	1.94886	0.779544	509439	509448	10
1020	chrII	509838	509962	+	509888	2.338632	0.584658	509864	509938	75
1021	chrII	512006	512055	+	512006	1.169316	0.389772	512006	512055	50
1022	chrII	512455	512577	+	512478	6.626126	1.753975	512474	512536	63
1023	chrII	512607	512705	+	512695	3.507949	1.169317	512624	512705	82
1024	chrII	512893	512991	+	512982	1742.281823	564.974834	512952	512987	36
1025	chrII	513087	513522	+	513247	325.264903	45.60335	513129	513363	235
1026	chrII	514107	514188	+	514140	2.338633	1.169317	514125	514164	40
1027	chrII	515598	515666	+	515656	1478.01626	507.288546	515650	515659	10
1028	chrII	515757	516166	+	515950	76.395346	7.0159	515849	516074	226
1029	chrII	516219	516564	+	516474	31.571545	5.456811	516240	516475	236
1030	chrII	516596	516830	+	516823	33.715291	7.405672	516662	516823	162
1031	chrII	516881	516928	+	516926	10.91362	2.728406	516884	516926	43
1032	chrII	517408	517422	+	517408	1.559088	0.389772	517408	517422	15
1033	chrII	527125	527184	+	527184	88.283407	22.411903	527135	527184	50
1034	chrII	528195	528285	+	528270	341.830235	208.138366	528241	528270	30
1035	chrII	528381	528520	+	528440	13.836912	3.50795	528405	528491	87
1036	chrII	528648	528761	+	528734	7.015896	0.779544	528651	528752	102
1037	chrII	528939	528976	+	528954	11.303393	4.092608	528939	528974	36
1038	chrII	529007	529099	+	529084	2.143746	0.584658	529009	529084	76
1039	chrII	529303	529417	+	529322	10.718733	5.456811	529319	529403	85
1040	chrII	529506	529589	+	529513	5.651696	1.559089	529512	529588	77
1041	chrII	529926	529994	+	529941	4.287495	1.169317	529941	529965	25
1042	chrII	530178	530365	+	530179	5.84658	0.779544	530179	530318	140
1043	chrII	532437	532536	+	532468	82.241936	19.878383	532468	532520	53
1044	chrII	533471	533505	+	533485	2.923291	0.974431	533471	533505	35
1045	chrII	533626	533721	+	533706	597.7157	358.980216	533706	533721	16
1046	chrII	533810	534137	+	533843	99.197019	11.693167	533827	534029	203
1047	chrII	534182	534543	+	534314	125.116878	13.836914	534290	534416	127
1048	chrII	534682	534684	+	534683	2.923291	2.143747	534683	534684	2
1049	chrII	535143	535248	+	535188	419.589793	157.467977	535182	535217	36
1050	chrII	535290	535588	+	535542	29.427794	8.380103	535298	535542	245
1051	chrII	535700	535786	+	535782	12.082935	1.753975	535711	535782	72
1052	chrII	535827	535932	+	535913	15.395999	5.261925	535858	535932	75
1053	chrII	536032	536032	+	536032	1.364203	1.364203	536032	536032	1
1054	chrII	536389	536554	+	536550	102.89986	15.006231	536433	536550	118
1055	chrII	536704	536790	+	536704	3.313063	1.364203	536704	536767	64
1056	chrII	537285	537289	+	537287	1.559088	0.584658	537285	537289	5
1057	chrII	537696	537721	+	537721	1.364202	0.584658	537696	537721	26
1058	chrII	538458	538563	+	538461	17.539748	3.313064	538461	538550	90
1059	chrII	538704	538767	+	538755	6.236354	1.169317	538712	538763	52
1060	chrII	539000	539067	+	539016	1.753974	0.389772	539000	539067	68
1061	chrII	539460	539518	+	539477	9.939189	2.143747	539460	539514	55
1062	chrII	539860	540482	+	539943	3800.279126	765.902414	539922	540034	113
1063	chrII	540519	540859	+	540631	110.6953	27.868714	540549	540701	153
1064	chrII	544776	545584	+	544882	1669.784161	396.203463	544879	545095	217
1065	chrII	545731	545769	+	545742	6.821012	1.753975	545733	545766	34
1066	chrII	546258	546449	+	546378	74.056713	12.667597	546307	546420	114
1067	chrII	546497	546966	+	546560	92.376001	7.210786	546556	546840	285
1068	chrII	547021	547129	+	547059	5.846581	1.169317	547041	547129	89
1069	chrII	547370	547606	+	547386	167.407161	22.02213	547383	547502	120
1070	chrII	547925	547995	+	547937	14.616457	7.795444	547933	547955	23
1071	chrII	549643	549756	+	549734	316.689927	78.928875	549692	549742	51
1072	chrII	549927	550117	+	550096	42.874939	8.380103	549954	550096	143
1073	chrII	550154	550302	+	550187	20.073265	3.702836	550154	550290	137
1074	chrII	550503	550606	+	550522	4.677266	1.948861	550521	550577	57
1075	chrII	550643	550808	+	550751	11.88805	3.118178	550674	550755	82
1076	chrII	553345	553754	+	553481	60.804458	8.769875	553403	553578	176
1077	chrII	554000	554032	+	554030	1.364202	0.389772	554000	554032	33
1078	chrII	554564	554676	+	554583	6.236353	2.143747	554582	554675	94
1079	chrII	554758	554783	+	554780	1.364202	0.584658	554758	554783	26
