cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width
976	chrII	329775	329952	+	329943	39.756763	8.380103	329852	329943	92
977	chrII	330226	330234	+	330226	2.728405	2.143747	330226	330228	3
980	chrII	331634	331868	+	331813	231.914471	44.044261	331768	331824	57
981	chrII	331915	332045	+	332003	36.443701	5.261925	331918	332033	116
982	chrII	332651	332821	+	332811	20799.8048	6704.082201	332794	332816	23
983	chrII	332912	332993	+	332943	22.022128	9.744306	332930	332967	38
984	chrII	333142	333194	+	333173	2.728405	1.169317	333142	333186	45
985	chrII	333358	333492	+	333456	410.430143	139.928227	333418	333464	47
986	chrII	333543	333565	+	333558	159.027067	87.69875	333543	333562	20
989	chrII	334175	334286	+	334257	12.667595	2.923292	334187	334257	71
990	chrII	336286	336329	+	336296	2.533519	0.974431	336286	336312	27
991	chrII	336510	336591	+	336516	8.3801	1.753975	336514	336577	64
992	chrII	337185	337292	+	337198	15.590886	5.846583	337188	337261	74
993	chrII	337357	337368	+	337368	1.364203	0.974431	337357	337368	12
995	chrII	338038	338122	+	338057	2.143746	0.389772	338057	338122	66
996	chrII	338160	338191	+	338160	1.948861	0.974431	338160	338179	20
997	chrII	338547	338565	+	338560	1.753975	1.364203	338547	338565	19
998	chrII	338694	338789	+	338732	3.118176	0.584658	338717	338789	73
999	chrII	339507	339647	+	339629	10.523846	2.143747	339530	339629	100
1000	chrII	339677	339839	+	339729	8.769872	1.169317	339687	339798	112
1001	chrII	339894	339985	+	339906	3.118176	0.584658	339898	339985	88
1002	chrII	340951	341008	+	340994	16.760205	8.380103	340977	340994	18
1003	chrII	341246	341280	+	341280	1.753974	0.779544	341246	341280	35
1004	chrII	341357	341548	+	341450	28.648255	8.574989	341439	341467	29
1006	chrII	341751	341802	+	341751	1.753974	0.584658	341751	341802	52
1008	chrII	342493	342682	+	342570	85.554996	11.693167	342520	342652	133
1009	chrII	342712	342802	+	342787	709.775212	316.105271	342769	342791	23
1010	chrII	342891	343020	+	342935	69.964111	20.657928	342932	342998	67
1011	chrII	343051	343390	+	343107	36.443697	4.482381	343060	343332	273
1012	chrII	343604	343648	+	343605	8.380102	5.067039	343605	343633	29
1013	chrII	343684	343856	+	343785	13.447139	3.118178	343689	343812	124
1014	chrII	343891	344113	+	343892	10.134074	1.169317	343892	344110	219
1016	chrII	344231	344322	+	344295	55.54254	16.175547	344267	344311	45
1019	chrII	347748	347938	+	347809	1324.64089	731.017801	347809	347867	59
1020	chrII	347972	348486	+	348428	88.283393	10.52385	348035	348462	428
1021	chrII	348526	348932	+	348549	178.320779	16.175547	348549	348803	255
1023	chrII	348963	349044	+	349044	93.350446	34.689728	348992	349044	53
1024	chrII	349560	349619	+	349604	6.041469	2.143747	349589	349609	21
1026	chrII	349754	350260	+	350176	45.993114	5.261925	350009	350206	198
1028	chrII	351109	351249	+	351228	1878.312328	701.784884	351211	351244	34
1029	chrII	351329	351641	+	351450	436.739759	71.13343	351374	351487	114
1030	chrII	352168	352184	+	352168	1.364202	0.584658	352168	352184	17
1032	chrII	355795	355881	+	355811	2.338632	0.389772	355804	355863	60
1033	chrII	356188	356306	+	356194	7.015897	1.559089	356194	356282	89
1035	chrII	356373	356412	+	356375	1.753975	0.974431	356373	356412	40
1037	chrII	356834	356928	+	356883	3.897721	1.169317	356854	356928	75
1038	chrII	360216	360266	+	360220	4.287493	0.974431	360216	360266	51
1039	chrII	360579	360670	+	360612	6.236353	2.338633	360609	360656	48
1041	chrII	362798	362910	+	362889	527.751584	131.743011	362849	362891	43
1042	chrII	363204	363466	+	363389	19.098834	6.236356	363249	363420	172
1043	chrII	363648	363702	+	363684	4.287493	1.169317	363662	363697	36
1044	chrII	363923	363972	+	363942	4.287493	1.169317	363942	363960	19
1045	chrII	365859	365976	+	365896	10.134076	3.702836	365890	365927	38
1046	chrII	366750	366821	+	366750	3.313062	0.779544	366750	366800	51
1047	chrII	369945	369960	+	369956	1.753975	1.169317	369945	369960	16
1049	chrII	370478	370549	+	370548	174.033294	56.516972	370525	370548	24
1050	chrII	371085	371091	+	371085	1.169317	0.974431	371085	371091	7
1051	chrII	371265	371567	+	371420	65.286841	9.159647	371325	371470	146
1052	chrII	371656	371665	+	371656	1.169316	0.779544	371656	371665	10
1054	chrII	371742	372326	+	371952	57.296503	6.821014	371855	372149	295
1055	chrII	372400	372410	+	372401	1.753974	0.779544	372400	372410	11
1056	chrII	372754	372824	+	372824	1.364202	0.584658	372754	372824	71
1057	chrII	373436	373561	+	373488	23.581215	5.261925	373441	373519	79
1058	chrII	373656	373671	+	373663	1.364202	0.779544	373656	373671	16
1059	chrII	373724	373814	+	373768	3.897721	0.974431	373728	373786	59
1061	chrII	373990	374076	+	374048	2.338632	0.584658	373990	374070	81
1062	chrII	375891	375918	+	375916	4.287494	3.50795	375914	375916	3
1063	chrII	376344	376377	+	376361	2.728405	1.559089	376355	376375	21
1064	chrII	376432	376549	+	376526	11.498279	3.118178	376473	376529	57
1065	chrII	376664	376771	+	376691	1.94886	0.389772	376673	376771	99
1066	chrII	378390	378419	+	378419	1.559089	0.974431	378390	378419	30
1067	chrII	378768	378796	+	378773	2.728405	1.753975	378773	378796	24
1068	chrII	379086	379189	+	379100	5.651696	1.364203	379086	379163	78
1070	chrII	379227	379307	+	379296	4.287493	1.169317	379233	379296	64
1073	chrII	380111	380459	+	380435	616.814533	244.192296	380328	380450	123
1074	chrII	380540	380562	+	380561	27.089167	15.006231	380555	380561	7
1075	chrII	380649	380794	+	380651	15.590886	3.118178	380651	380757	107
1076	chrII	380996	381115	+	381036	10.718735	2.923292	381020	381114	95
1077	chrII	381342	381381	+	381356	2.923291	1.559089	381342	381376	35
1078	chrII	381441	381564	+	381532	25.335191	7.0159	381476	381546	71
1079	chrII	381689	381748	+	381689	29.427802	10.52385	381689	381729	41
1080	chrII	381784	381968	+	381956	2286.598731	1536.092323	381899	381959	61
1081	chrII	382063	382383	+	382106	606.095789	234.058219	382106	382167	62
1083	chrII	383082	383159	+	383140	368.724522	134.471416	383121	383156	36
1084	chrII	383247	383369	+	383369	19.683494	9.159647	383260	383369	110
1085	chrII	383483	383559	+	383558	28.0636	12.862483	383491	383558	68
1086	chrII	383752	383763	+	383760	2.728405	1.169317	383753	383761	9
1087	chrII	384010	384100	+	384021	2.338632	0.779544	384020	384077	58
1088	chrII	384318	384370	+	384357	1.169316	0.389772	384318	384370	53
1089	chrII	384515	384688	+	384552	6.236352	0.584658	384551	384685	135
1090	chrII	384770	384795	+	384776	3.118177	1.364203	384771	384791	21
1091	chrII	385340	385372	+	385342	5.651696	1.169317	385342	385372	31
1093	chrII	385680	385699	+	385681	3.313063	1.169317	385680	385693	14
1094	chrII	386228	386286	+	386281	822.614272	460.515879	386263	386283	21
1095	chrII	386465	386473	+	386472	81.462394	54.957883	386470	386472	3
1097	chrII	386712	386925	+	386800	49.695951	8.185217	386733	386887	155
1098	chrII	386964	386980	+	386979	13.642027	10.913622	386970	386979	10
1099	chrII	387079	387105	+	387101	2.143746	0.779544	387079	387102	24
1100	chrII	387269	387351	+	387269	2.728404	0.584658	387269	387351	83
1101	chrII	387435	387518	+	387461	2.143746	0.389772	387450	387513	64
1102	chrII	387549	387660	+	387586	6.626128	1.559089	387584	387635	52
1103	chrII	387741	387759	+	387758	4.872152	3.118178	387757	387759	3
1105	chrII	388082	388191	+	388100	5.846581	2.143747	388098	388163	66
1106	chrII	388221	388356	+	388313	13.642025	3.118178	388263	388328	66
1107	chrII	388476	388559	+	388524	26.699394	5.651697	388489	388526	38
1109	chrII	388611	388788	+	388770	11.303392	3.702836	388621	388785	165
1111	chrII	390084	390177	+	390161	3.897721	1.559089	390110	390161	52
1112	chrII	390673	390685	+	390677	1.559089	1.169317	390673	390685	13
1113	chrII	390771	390825	+	390801	2.92329	0.584658	390779	390814	36
1114	chrII	390869	391018	+	390988	7.600555	1.169317	390915	391009	95
1115	chrII	391307	391324	+	391320	1.364202	0.584658	391307	391324	18
1117	chrII	391966	392052	+	392003	14.42157	5.261925	391974	392018	45
1118	chrII	392096	392160	+	392138	4.677265	1.948861	392127	392152	26
1119	chrII	392808	392962	+	392962	7864.823871	3043.731274	392947	392962	16
1120	chrII	393063	393181	+	393138	329.942174	85.944775	393072	393181	110
1121	chrII	393472	393678	+	393642	841.32333	94.324877	393546	393651	106
1122	chrII	393726	394533	+	393830	648.386053	27.673828	393808	394410	603
1124	chrII	394563	394789	+	394708	46.382885	6.041469	394620	394763	144
1125	chrII	394822	394832	+	394827	3.702835	2.533519	394822	394828	7
1127	chrII	406078	406280	+	406116	53.398788	12.862483	406116	406218	103
1128	chrII	406559	406616	+	406559	2.143746	0.584658	406559	406616	58
1130	chrII	406647	406782	+	406685	5.456809	0.974431	406658	406753	96
1131	chrII	407209	407247	+	407212	1.364202	0.389772	407209	407247	39
1132	chrII	407339	407373	+	407363	6.041469	2.728406	407349	407363	15
1133	chrII	407495	407661	+	407617	94.714647	11.693167	407550	407648	99
1135	chrII	408067	408212	+	408071	6.236353	0.974431	408071	408186	116
1137	chrII	408270	408431	+	408394	11.498278	4.677267	408321	408394	74
1139	chrII	408903	408990	+	408953	8.185215	1.559089	408923	408981	59
1140	chrII	409025	409622	+	409122	914.795377	336.568313	409103	409312	210
1142	chrII	409742	409858	+	409796	50.475499	9.744306	409780	409831	52
1144	chrII	409901	410216	+	410163	139.148675	40.146539	409917	410184	268
1145	chrII	410265	410505	+	410345	23.776099	4.677267	410324	410448	125
1146	chrII	410931	411040	+	411040	1094.090621	584.658332	410975	411040	66
1147	chrII	411258	411308	+	411279	16.760204	10.134078	411278	411281	4
1148	chrII	411434	411568	+	411558	17.734632	5.067039	411466	411559	94
1149	chrII	411607	411986	+	411887	32.156197	4.092608	411664	411961	298
1150	chrII	412093	412324	+	412146	19.488607	4.677267	412146	412312	167
1151	chrII	412356	412488	+	412470	38.782332	6.041469	412395	412470	76
1152	chrII	412556	412665	+	412628	6.041468	2.338633	412594	412640	47
1153	chrII	412780	412801	+	412801	7.015899	2.338633	412788	412801	14
1154	chrII	412960	412989	+	412960	1.169316	0.389772	412960	412989	30
1155	chrII	413025	413581	+	413377	54.568095	8.769875	413113	413543	431
1156	chrII	413683	413685	+	413684	3.118177	1.948861	413683	413685	3
1157	chrII	415800	415946	+	415908	152.595821	32.935753	415874	415921	48
1158	chrII	416194	416239	+	416194	4.482379	2.533519	416194	416229	36
1163	chrII	417458	417514	+	417499	5.45681	1.753975	417473	417505	33
1165	chrII	418316	418398	+	418375	72.497631	33.520411	418343	418395	53
1166	chrII	419309	419632	+	419355	12.277818	0.779544	419343	419580	238
1168	chrII	419767	419835	+	419811	6.041468	1.948861	419767	419826	60
1170	chrII	420102	420289	+	420184	37.613015	5.456811	420121	420229	109
1172	chrII	420494	420567	+	420511	2.728405	1.559089	420507	420543	37
1173	chrII	423343	423384	+	423359	2.533518	0.584658	423343	423384	42
1174	chrII	423623	423659	+	423626	1.753975	0.974431	423623	423659	37
1175	chrII	423710	423773	+	423754	238.345711	140.707772	423735	423759	25
1176	chrII	423917	423939	+	423917	1.559089	0.974431	423917	423939	23
1177	chrII	424067	424284	+	424191	14.031795	3.702836	424112	424240	129
1178	chrII	424338	424490	+	424353	5.261923	0.974431	424351	424456	106
1179	chrII	425028	425065	+	425038	2.728404	0.779544	425030	425065	36
1180	chrII	425210	425302	+	425212	3.897722	1.169317	425212	425281	70
1181	chrII	425437	425483	+	425465	13.836913	2.728406	425452	425473	22
1182	chrII	425529	425627	+	425600	5.067037	1.364203	425549	425627	79
1183	chrII	425785	425829	+	425815	10.523849	2.728406	425787	425819	33
1184	chrII	427108	427208	+	427138	43.069826	10.718736	427129	427153	25
1185	chrII	427714	427764	+	427716	10.718734	3.313064	427716	427748	33
1186	chrII	429537	429598	+	429566	41.705628	11.693167	429566	429598	33
1187	chrII	430005	430083	+	430050	1.364202	0.389772	430005	430083	79
1188	chrII	430780	430806	+	430801	1.364202	0.584658	430780	430806	27
1190	chrII	431902	432012	+	431970	206.969049	49.695958	431967	431985	19
1191	chrII	432179	432199	+	432179	7.600559	3.118178	432179	432181	3
1192	chrII	432345	432415	+	432345	3.118176	0.584658	432345	432415	71
1193	chrII	432483	432601	+	432573	5.456808	0.779544	432491	432597	107
1194	chrII	432969	433011	+	432970	6.236354	1.948861	432970	432994	25
1195	chrII	433045	433224	+	433157	15.590884	2.533519	433097	433187	91
1198	chrII	433317	433532	+	433506	15.395998	2.143747	433349	433506	158
1199	chrII	433730	433792	+	433750	4.87215	0.779544	433744	433784	41
1200	chrII	433952	434068	+	433953	5.846582	0.974431	433953	434068	116
1201	chrII	434098	434169	+	434156	6.821013	2.143747	434116	434166	51
1202	chrII	434293	434320	+	434293	1.169316	0.584658	434293	434320	28
1203	chrII	435887	435999	+	435939	1328.733496	557.569162	435935	435960	26
1204	chrII	436046	436108	+	436093	35.079499	21.437472	436047	436093	47
1205	chrII	436198	436498	+	436202	45.993114	9.744306	436202	436453	252
1207	chrII	436852	436956	+	436901	376.519961	95.104422	436887	436920	34
1208	chrII	437021	437322	+	437096	19.098832	2.338633	437079	437284	206
1209	chrII	437525	437597	+	437553	3.507949	0.974431	437545	437593	49
1210	chrII	437716	437764	+	437740	4.092608	1.753975	437725	437740	16
1211	chrII	438051	438056	+	438053	4.48238	2.728406	438052	438055	4
1212	chrII	439245	439309	+	439290	2.338633	0.974431	439250	439290	41
1213	chrII	439435	439499	+	439435	2.338632	0.584658	439435	439478	44
1214	chrII	439572	439608	+	439573	5.651696	3.50795	439573	439603	31
1215	chrII	439744	439752	+	439745	2.143747	1.559089	439745	439752	8
1216	chrII	440143	440158	+	440155	4.677266	3.313064	440154	440156	3
1218	chrII	440374	440390	+	440374	1.753975	1.559089	440374	440390	17
1219	chrII	441409	441597	+	441492	100.36634	16.565319	441467	441517	51
1220	chrII	441646	441713	+	441665	3.897721	1.169317	441647	441703	57
1221	chrII	441845	441859	+	441857	1.364202	0.584658	441845	441859	15
1222	chrII	441949	442061	+	441973	8.3801	2.338633	441954	442035	82
1223	chrII	442193	442324	+	442231	3.118176	0.584658	442221	442297	77
1224	chrII	442401	442493	+	442432	3.897721	2.143747	442430	442455	26
1225	chrII	442552	442602	+	442588	1.169316	0.389772	442552	442602	51
1226	chrII	442717	442752	+	442717	1.364202	0.779544	442717	442752	36
1227	chrII	442818	442910	+	442836	1.753974	0.389772	442818	442910	93
1231	chrII	445077	445135	+	445107	27.47894	7.795444	445077	445128	52
1232	chrII	447466	447900	+	447572	192.547463	25.53008	447534	447741	208
1235	chrII	447974	448169	+	448064	13.836909	2.728406	448025	448126	102
1236	chrII	448268	448329	+	448321	3.118176	0.779544	448273	448323	51
1237	chrII	448621	448726	+	448655	5.456809	1.364203	448638	448726	89
1238	chrII	449530	449607	+	449607	190.793498	59.63515	449575	449607	33
1239	chrII	449709	450007	+	449956	31.18177	7.795444	449749	449990	242
1240	chrII	450039	450124	+	450058	13.447138	6.041469	450041	450114	74
1241	chrII	450258	450269	+	450267	18.51418	9.549419	450267	450268	2
1242	chrII	450405	450430	+	450429	2.338633	0.974431	450405	450429	25
1243	chrII	452146	452228	+	452175	11.108505	6.041469	452154	452209	56
1244	chrII	452323	452343	+	452323	1.169316	0.389772	452323	452343	21
1245	chrII	452510	452646	+	452622	2262.043082	517.422623	452583	452630	48
1246	chrII	452724	453145	+	452894	630.456556	76.590241	452815	452967	153
1247	chrII	453548	453648	+	453602	60.609579	24.55565	453593	453639	47
1248	chrII	453718	453872	+	453815	2.728404	0.584658	453727	453855	129
1249	chrII	453910	454061	+	453987	5.456808	0.779544	453921	454055	135
1250	chrII	454304	454420	+	454342	9.159646	1.753975	454318	454387	70
1251	chrII	454729	454826	+	454782	166.822509	39.172108	454774	454808	35
1252	chrII	455154	455205	+	455173	3.313064	1.169317	455155	455205	51
1253	chrII	455300	455353	+	455300	5.45681	1.948861	455300	455353	54
1255	chrII	455458	455472	+	455459	4.092608	2.533519	455459	455460	2
1256	chrII	455526	455616	+	455560	2.92329	0.389772	455535	455607	73
1258	chrII	455811	455856	+	455838	1.559088	0.389772	455811	455856	46
1259	chrII	455925	456037	+	456017	4.287492	0.779544	455926	456017	92
1260	chrII	456243	456243	+	456243	1.364203	1.364203	456243	456243	1
1262	chrII	456839	456896	+	456888	1.364202	0.389772	456839	456896	58
1267	chrII	458533	458727	+	458657	178.905444	33.715297	458653	458696	44
1268	chrII	458759	458865	+	458824	647.801426	304.606991	458821	458840	20
1269	chrII	458926	459335	+	459011	77.759545	6.431242	458937	459257	321
1272	chrII	459393	459602	+	459538	10.32896	1.169317	459415	459581	167
1273	chrII	459643	459891	+	459800	15.395999	3.50795	459678	459819	142
1275	chrII	461876	461908	+	461898	1.753974	0.779544	461876	461908	33
1276	chrII	461942	462154	+	462102	897.255646	237.761055	462098	462141	44
1277	chrII	462203	462376	+	462260	46.382889	12.862483	462225	462312	88
1279	chrII	465841	465907	+	465841	1.169316	0.194886	465841	465907	67
1280	chrII	466127	466192	+	466161	2.728404	0.779544	466127	466165	39
1281	chrII	466689	466722	+	466709	4.092607	2.143747	466706	466722	17
1282	chrII	467100	467620	+	467157	271.476335	23.386333	467157	467401	245
1284	chrII	474259	474374	+	474310	8.964759	1.559089	474283	474344	62
1285	chrII	474519	474589	+	474553	7.405672	1.753975	474536	474578	43
1286	chrII	474737	474762	+	474737	1.364202	0.584658	474737	474762	26
1289	chrII	476847	476949	+	476875	19.878382	6.041469	476868	476907	40
1290	chrII	477145	477184	+	477151	1.169316	0.389772	477145	477184	40
1292	chrII	477403	477649	+	477649	76390.288277	49826.921645	477630	477649	20
1293	chrII	477767	477879	+	477809	7.990328	1.753975	477802	477870	69
1294	chrII	478025	478103	+	478062	6.236353	1.948861	478026	478102	77
1295	chrII	478296	478496	+	478436	272.840548	26.504511	478364	478494	131
1296	chrII	478630	478718	+	478671	5.846582	1.364203	478635	478717	83
1297	chrII	479005	479036	+	479006	3.897721	2.338633	479006	479011	6
1298	chrII	479158	479346	+	479288	109.3311	21.827244	479268	479323	56
1300	chrII	479677	479863	+	479735	24.555645	2.533519	479692	479779	88
1302	chrII	479894	479970	+	479967	3.313063	1.364203	479895	479967	73
1303	chrII	480068	480069	+	480068	1.169316	0.584658	480068	480069	2
1305	chrII	483782	483836	+	483782	2.728405	1.169317	483782	483820	39
1306	chrII	483874	483912	+	483899	3.50795	0.974431	483889	483910	22
1307	chrII	484757	484778	+	484772	2.533519	1.753975	484760	484778	19
1308	chrII	485984	486046	+	486026	3.702835	1.753975	485984	486046	63
1309	chrII	486860	486946	+	486860	2.143746	0.389772	486860	486928	69
1310	chrII	488132	488199	+	488154	1.753974	0.584658	488132	488199	68
1311	chrII	488481	488516	+	488481	1.364202	0.584658	488481	488516	36
1312	chrII	488661	488682	+	488673	8.380102	5.846583	488673	488676	4
1314	chrII	488839	488900	+	488884	4.48238	1.364203	488849	488884	36
1315	chrII	490697	490719	+	490697	1.169316	0.389772	490697	490719	23
1316	chrII	490803	490836	+	490827	2322.457777	1286.638102	490822	490827	6
1317	chrII	491163	491228	+	491208	2.143747	0.974431	491175	491210	36
1318	chrII	493015	493152	+	493059	22.996557	4.677267	493045	493127	83
1319	chrII	493279	493319	+	493319	1.364202	0.389772	493279	493319	41
1322	chrII	495562	495613	+	495579	36.248815	13.447142	495579	495594	16
1323	chrII	497085	497171	+	497159	98.417482	32.54598	497124	497163	40
1324	chrII	497490	497573	+	497557	2.533518	0.779544	497490	497557	68
1325	chrII	497660	497682	+	497682	2.923291	1.169317	497663	497682	20
1326	chrII	497727	497879	+	497847	16.955089	5.651697	497808	497857	50
1327	chrII	497980	498057	+	498026	2.92329	0.584658	497986	498057	72
1328	chrII	498363	498413	+	498363	1.364202	0.389772	498363	498413	51
1329	chrII	498487	498506	+	498489	1.364202	0.584658	498487	498506	20
1330	chrII	498859	498865	+	498861	2.338633	1.364203	498860	498862	3
1331	chrII	499238	499259	+	499258	1.559088	0.779544	499238	499259	22
1332	chrII	499392	499424	+	499403	2.338632	0.389772	499395	499422	28
1333	chrII	501814	501906	+	501847	6.821012	1.559089	501822	501897	76
1337	chrII	504572	504610	+	504575	8.96476	4.872153	504575	504585	11
1338	chrII	504732	504827	+	504760	562.44131	136.030505	504754	504801	48
1339	chrII	504861	505127	+	505080	170.135568	75.226039	504896	505107	212
1340	chrII	505571	505748	+	505617	123.557794	23.970992	505617	505668	52
1341	chrII	506527	506531	+	506531	1.948861	1.559089	506529	506531	3
1342	chrII	506760	506803	+	506760	1.169316	0.389772	506760	506803	44
1344	chrII	509243	509358	+	509243	2.533518	0.779544	509243	509341	99
1345	chrII	509439	509457	+	509441	1.94886	0.779544	509439	509448	10
1347	chrII	509838	509962	+	509888	2.338632	0.584658	509864	509938	75
1351	chrII	512006	512055	+	512006	1.169316	0.389772	512006	512055	50
1353	chrII	512455	512577	+	512478	6.626126	1.753975	512474	512536	63
1354	chrII	512607	512705	+	512695	3.507949	1.169317	512624	512705	82
1355	chrII	512893	512991	+	512982	1742.281823	564.974834	512952	512987	36
1356	chrII	513087	513522	+	513247	325.264903	45.60335	513129	513363	235
1357	chrII	514107	514188	+	514140	2.338633	1.169317	514125	514164	40
1358	chrII	515598	515666	+	515656	1478.01626	507.288546	515650	515659	10
1359	chrII	515757	516166	+	515950	76.395346	7.0159	515849	516074	226
1361	chrII	516219	516564	+	516474	31.571545	5.456811	516240	516475	236
1362	chrII	516596	516830	+	516823	33.715291	7.405672	516662	516823	162
1363	chrII	516881	516928	+	516926	10.91362	2.728406	516884	516926	43
1365	chrII	517408	517422	+	517408	1.559088	0.389772	517408	517422	15
1366	chrII	527125	527184	+	527184	88.283407	22.411903	527135	527184	50
1367	chrII	528195	528285	+	528270	341.830235	208.138366	528241	528270	30
1368	chrII	528381	528520	+	528440	13.836912	3.50795	528405	528491	87
1369	chrII	528648	528761	+	528734	7.015896	0.779544	528651	528752	102
1370	chrII	528939	528976	+	528954	11.303393	4.092608	528939	528974	36
1371	chrII	529007	529099	+	529084	2.143746	0.584658	529009	529084	76
1372	chrII	529303	529417	+	529322	10.718733	5.456811	529319	529403	85
1373	chrII	529506	529589	+	529513	5.651696	1.559089	529512	529588	77
1375	chrII	529926	529994	+	529941	4.287495	1.169317	529941	529965	25
1376	chrII	530178	530365	+	530179	5.84658	0.779544	530179	530318	140
1378	chrII	532437	532536	+	532468	82.241936	19.878383	532468	532520	53
1380	chrII	533471	533505	+	533485	2.923291	0.974431	533471	533505	35
1381	chrII	533626	533721	+	533706	597.7157	358.980216	533706	533721	16
1382	chrII	533810	534137	+	533843	99.197019	11.693167	533827	534029	203
1384	chrII	534182	534543	+	534314	125.116878	13.836914	534290	534416	127
1385	chrII	534682	534684	+	534683	2.923291	2.143747	534683	534684	2
1386	chrII	535143	535248	+	535188	419.589793	157.467977	535182	535217	36
1387	chrII	535290	535588	+	535542	29.427794	8.380103	535298	535542	245
1388	chrII	535700	535786	+	535782	12.082935	1.753975	535711	535782	72
1389	chrII	535827	535932	+	535913	15.395999	5.261925	535858	535932	75
1390	chrII	536032	536032	+	536032	1.364203	1.364203	536032	536032	1
1391	chrII	536389	536554	+	536550	102.89986	15.006231	536433	536550	118
1392	chrII	536704	536790	+	536704	3.313063	1.364203	536704	536767	64
1394	chrII	537285	537289	+	537287	1.559088	0.584658	537285	537289	5
1395	chrII	537696	537721	+	537721	1.364202	0.584658	537696	537721	26
1398	chrII	538458	538563	+	538461	17.539748	3.313064	538461	538550	90
1400	chrII	538704	538767	+	538755	6.236354	1.169317	538712	538763	52
1401	chrII	539000	539067	+	539016	1.753974	0.389772	539000	539067	68
1404	chrII	539460	539518	+	539477	9.939189	2.143747	539460	539514	55
1405	chrII	539860	540482	+	539943	3800.279126	765.902414	539922	540034	113
1406	chrII	540519	540859	+	540631	110.6953	27.868714	540549	540701	153
1409	chrII	544776	545584	+	544882	1669.784161	396.203463	544879	545095	217
1413	chrII	545731	545769	+	545742	6.821012	1.753975	545733	545766	34
1415	chrII	546258	546449	+	546378	74.056713	12.667597	546307	546420	114
1416	chrII	546497	546966	+	546560	92.376001	7.210786	546556	546840	285
1418	chrII	547021	547129	+	547059	5.846581	1.169317	547041	547129	89
1419	chrII	547370	547606	+	547386	167.407161	22.02213	547383	547502	120
1421	chrII	547925	547995	+	547937	14.616457	7.795444	547933	547955	23
1423	chrII	549643	549756	+	549734	316.689927	78.928875	549692	549742	51
1424	chrII	549927	550117	+	550096	42.874939	8.380103	549954	550096	143
1425	chrII	550154	550302	+	550187	20.073265	3.702836	550154	550290	137
1426	chrII	550503	550606	+	550522	4.677266	1.948861	550521	550577	57
1427	chrII	550643	550808	+	550751	11.88805	3.118178	550674	550755	82
1429	chrII	553345	553754	+	553481	60.804458	8.769875	553403	553578	176
1432	chrII	554000	554032	+	554030	1.364202	0.389772	554000	554032	33
1433	chrII	554564	554676	+	554583	6.236353	2.143747	554582	554675	94
1435	chrII	554758	554783	+	554780	1.364202	0.584658	554758	554783	26
1437	chrII	554908	555301	+	555263	74.446486	13.447142	555000	555270	271
1438	chrII	555354	555633	+	555479	62.16866	13.642028	555397	555578	182
1439	chrII	555785	555885	+	555785	5.846581	0.974431	555785	555883	99
1441	chrII	556067	556293	+	556286	2888.017264	2416.197998	556282	556286	5
1442	chrII	556387	556598	+	556562	107.772008	47.747097	556428	556591	164
1443	chrII	556677	556774	+	556715	55.542537	16.760206	556693	556759	67
1444	chrII	556810	557067	+	557006	76.395346	12.472711	556870	557031	162
1445	chrII	557109	557540	+	557317	147.918545	19.098839	557286	557411	126
1446	chrII	557595	558046	+	557813	46.57777	9.939192	557693	557964	272
1448	chrII	558095	558136	+	558120	1.948861	1.364203	558119	558120	2
1449	chrII	558299	558380	+	558380	4.092608	1.559089	558313	558380	68
1450	chrII	558592	558673	+	558644	1736.435243	680.347412	558621	558651	31
1451	chrII	558747	559133	+	558933	79.70841	9.549419	558762	559111	350
1453	chrII	559169	559417	+	559402	147.528781	17.149978	559267	559402	136
1454	chrII	559892	560270	+	560005	573.160035	102.510094	559947	560031	85
1456	chrII	560300	560726	+	560445	36.443695	4.482381	560379	560674	296
1458	chrII	561232	561469	+	561416	61.38912	10.718736	561321	561465	145
1459	chrII	561499	561779	+	561559	192.547464	19.878383	561535	561643	109
1460	chrII	561817	561882	+	561861	3.702834	0.779544	561817	561882	66
1461	chrII	561924	562092	+	562082	4.287492	0.584658	561961	562087	127
1463	chrII	562232	562468	+	562420	13.83691	2.728406	562287	562423	137
1464	chrII	562504	562672	+	562571	7.600554	0.584658	562513	562668	156
1466	chrII	564637	564698	+	564637	1.753974	0.389772	564637	564698	62
1467	chrII	564747	564864	+	564854	86.334545	43.459603	564822	564854	33
1468	chrII	564972	565019	+	565005	929.996516	206.774163	564985	565005	21
1469	chrII	565106	565239	+	565214	4898.657273	1286.832988	565191	565218	28
1470	chrII	565596	566059	+	565617	323.510932	39.56188	565608	565866	259
1472	chrII	566199	566524	+	566247	17.539742	2.143747	566220	566473	254
1474	chrII	566595	566612	+	566612	4.872153	3.118178	566611	566612	2
1475	chrII	566833	566870	+	566837	4.092607	2.533519	566835	566845	11
1476	chrII	566965	567037	+	566998	1.753974	0.584658	566965	567037	73
1477	chrII	568703	568805	+	568765	409.260827	165.84808	568760	568768	9
1478	chrII	568866	569030	+	568970	34.494838	13.252256	568878	569005	128
1479	chrII	569100	569481	+	569242	26.894276	5.067039	569203	569371	169
1481	chrII	571359	571444	+	571396	6.431239	1.364203	571384	571436	53
1482	chrII	571650	571664	+	571653	1.753974	0.584658	571650	571664	15
1483	chrII	571778	571867	+	571839	1.94886	0.584658	571799	571858	60
1484	chrII	571975	572116	+	572086	189.819066	35.469272	572043	572091	49
